UserID,Date,Total_Distance,Tracker_Distance,Logged_Activities_Distance,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,ActiveMinutes,ExerciseMinutes,Lightly_Active_Minutes,Sedentary_Minutes,DailySteps,Calories,PostureScore,WeightKg,HeightM
8378563200,4/21/2016,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,15148,4236,82,87,1.54
6117666160,05/02/2016,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,4933,2044,87,71,1.8
2022484408,05/05/2016,8.350000381,8.350000381,0,2.789999962,0.860000014,4.699999809,0,55,20,253,1112,11895,2609,99,81,1.83
5553957443,4/19/2016,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,15482,2284,66,77,1.83
6290855005,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2060,73,64,1.78
7086361926,4/20/2016,10.64000034,10.64000034,0,7.639999866,0.449999988,2.539999962,0,87,13,145,797,14365,2997,98,70,1.52
8378563200,05/02/2016,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,6064,3491,51,72,1.83
4319703577,4/14/2016,6.880000114,6.880000114,0,0.109999999,0.330000013,6.440000057,0,1,9,339,589,10210,2302,54,78,1.87
2347167796,4/22/2016,5.159999847,5.159999847,0,0.560000002,1.679999948,2.920000076,0,9,27,206,781,7804,1946,74,89,1.75
8378563200,4/20/2016,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,9388,3787,96,88,1.79
3977333714,05/01/2016,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,10414,1501,52,68,1.62
5577150313,4/20/2016,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,8330,3192,100,72,1.58
1503960366,4/27/2016,12.21000004,12.21000004,0,6.400000095,0.409999996,5.409999847,0,78,11,243,1108,18134,2159,63,89,1.87
1503960366,4/15/2016,6.28000021,6.28000021,0,2.140000105,1.25999999,2.829999924,0,29,34,209,726,9762,1745,66,85,1.58
8583815059,4/30/2016,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,10085,3164,71,87,1.67
2347167796,4/21/2016,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,10080,2048,89,64,1.56
6962181067,05/06/2016,3.910000086,3.910000086,0,0,0,3.910000086,0,0,0,299,717,5908,1850,51,84,1.66
7007744171,04/12/2016,10.28999996,9.479999542,4.869782925,4.5,0.379999995,5.409999847,0,53,8,355,1024,14172,2937,57,88,1.63
7007744171,4/21/2016,9.18999958,9.18999958,0,2.150000095,1.870000005,5.170000076,0,30,34,327,1049,13744,2763,65,90,1.59
4445114986,4/26/2016,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,6326,2291,63,65,1.86
4319703577,4/24/2016,2.74000001,2.74000001,0,0.059999999,0.200000003,2.470000029,0,1,5,191,692,4081,1880,65,61,1.71
2320127002,4/18/2016,4.420000076,4.420000076,0,0,0.25999999,4.139999866,0,0,7,260,1173,6559,1905,61,82,1.65
2022484408,05/07/2016,4.710000038,4.710000038,0,1.610000014,0.079999998,3.019999981,0,20,2,149,1269,6708,1995,99,71,1.71
8792009665,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,57,78,1.79
6775888955,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,98,62,1.58
3977333714,4/20/2016,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,11658,1554,59,89,1.54
5553957443,4/30/2016,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1202,1463,89,84,1.72
1503960366,4/21/2016,6.340000153,6.340000153,0,1.340000033,0.349999994,4.650000095,0,19,8,211,838,9819,1775,67,61,1.72
2347167796,4/14/2016,6.699999809,6.699999809,0,0.02,2.74000001,3.940000057,0,1,48,206,705,10129,2010,59,78,1.83
1503960366,05/04/2016,7.150000095,7.150000095,0,2.460000038,0.870000005,3.819999933,0,36,22,203,1179,11100,1819,65,68,1.78
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980,50,90,1.79
2320127002,4/17/2016,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,6198,1852,84,68,1.86
6290855005,04/12/2016,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,4562,2560,72,80,1.78
8253242879,4/21/2016,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,11268,2218,80,80,1.74
8877689391,4/26/2016,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,11101,2860,81,61,1.79
5553957443,4/28/2016,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,11393,1999,54,74,1.66
3977333714,05/06/2016,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,11677,1590,74,87,1.61
4388161847,05/01/2016,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,10255,2926,56,77,1.58
8792009665,4/27/2016,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,1758,2067,50,73,1.5
5553957443,4/18/2016,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,3727,1683,63,66,1.69
2026352035,4/30/2016,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,4729,1506,82,89,1.58
5577150313,05/06/2016,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,4950,2643,86,72,1.72
4445114986,4/14/2016,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,3974,2194,70,65,1.64
2320127002,05/03/2016,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,0,20,10,206,1204,7443,1878,95,64,1.86
1844505072,4/13/2016,3.25999999,3.25999999,0,0,0,3.25999999,0,0,0,248,1192,4929,1860,76,72,1.73
4702921684,4/29/2016,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,9930,3165,72,82,1.74
5553957443,05/04/2016,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,4249,1698,88,78,1.58
5577150313,4/28/2016,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,9841,3580,54,70,1.66
8053475328,4/30/2016,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,7135,2408,76,89,1.72
2873212765,05/01/2016,4.96999979,4.96999979,0,0.49000001,1.039999962,3.440000057,0,7,18,196,1219,7399,1739,76,90,1.81
2022484408,05/12/2016,6.409999847,6.409999847,0,1.279999971,0.670000017,4.440000057,0,16,16,236,728,9117,1853,76,63,1.73
7086361926,4/29/2016,4.949999809,4.949999809,0,0.49000001,0.449999988,4,0,24,36,182,1198,7881,2616,74,60,1.87
4388161847,05/04/2016,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,12375,3162,83,76,1.65
6290855005,05/07/2016,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,5510,2613,72,64,1.57
1927972279,05/12/2016,0,0,0,0,0,0,0,0,0,0,966,0,1383,61,86,1.65
1644430081,4/25/2016,2.599999905,2.599999905,0,0.589999974,0.059999999,1.950000048,0,8,1,94,1337,3580,2497,80,69,1.57
4445114986,4/19/2016,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,2064,1954,73,67,1.63
8792009665,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,83,75,1.71
8253242879,4/19/2016,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,4212,1763,95,89,1.58
2873212765,4/24/2016,4.679999828,4.679999828,0,3,0.059999999,1.620000005,0,46,1,190,1203,6873,1898,99,88,1.83
1644430081,4/18/2016,5.190000057,5.190000057,0,1.070000052,1.669999957,2.450000048,0,15,33,121,1271,7132,2806,91,87,1.51
4445114986,4/15/2016,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,7198,2496,79,74,1.67
5577150313,05/03/2016,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,11045,3795,59,76,1.78
4558609924,4/24/2016,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,8563,2173,81,68,1.62
2026352035,4/15/2016,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,3821,1444,81,65,1.84
2873212765,4/18/2016,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,0,1,6,311,1122,7762,1890,93,75,1.5
6962181067,4/26/2016,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,10433,2012,82,89,1.69
6117666160,4/30/2016,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,6987,2275,76,83,1.5
2320127002,05/02/2016,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,0,5,6,123,1306,3634,1613,62,82,1.82
4558609924,4/25/2016,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,8095,2225,79,62,1.89
1644430081,05/08/2016,4.889999866,4.889999866,0,0,0,4.880000114,0,0,0,295,991,6724,2987,60,89,1.84
8053475328,05/11/2016,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,12209,2809,52,87,1.85
1844505072,05/07/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347,59,61,1.82
1927972279,4/14/2016,1.5,1.5,0,0,0.400000006,1.100000024,0,0,9,88,1292,2163,2383,69,85,1.65
8053475328,4/28/2016,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,15447,3062,55,79,1.6
2873212765,05/06/2016,4.75,4.75,0,0,0.119999997,4.610000134,0.01,0,5,370,1065,7063,1910,78,86,1.72
2320127002,05/04/2016,0.810000002,0.810000002,0,0,0,0.810000002,0,0,0,52,1388,1201,1426,95,71,1.58
1503960366,04/12/2016,8.5,8.5,0,1.879999995,0.550000012,6.059999943,0,25,13,328,728,13162,1985,76,72,1.89
8877689391,05/03/2016,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,10818,2817,54,82,1.76
5577150313,4/23/2016,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,7638,3152,64,73,1.5
8792009665,4/16/2016,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,244,1721,51,74,1.62
4558609924,05/08/2016,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,6543,2666,97,77,1.5
4319703577,4/26/2016,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8,21,288,649,9899,2236,52,83,1.8
7086361926,4/21/2016,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,9469,2463,70,73,1.87
1927972279,4/15/2016,0.680000007,0.680000007,0,0,0,0.680000007,0,0,0,51,941,980,2221,59,75,1.9
1844505072,05/06/2016,0.029999999,0.029999999,0,0,0,0.029999999,0,0,0,2,1438,44,1351,56,62,1.57
4445114986,05/12/2016,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,768,1212,90,61,1.59
6290855005,05/06/2016,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,6116,2806,98,63,1.55
1624580081,05/08/2016,2.230000019,2.230000019,0,0,0,2.220000029,0,0,0,152,1288,3427,1427,75,71,1.88
7086361926,05/12/2016,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,3789,1199,54,85,1.7
8583815059,4/18/2016,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,3864,2536,60,76,1.5
4020332650,05/05/2016,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,11728,3429,87,61,1.6
2873212765,4/15/2016,5.699999809,5.699999809,0,0,0,5.690000057,0.01,0,0,448,992,8482,2063,80,70,1.8
1624580081,4/27/2016,5.440000057,5.440000057,0,1.110000014,1.870000005,2.460000038,0,17,36,154,1233,8367,1670,60,68,1.55
4020332650,4/15/2016,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,0,36,18,87,1299,1882,2951,78,69,1.7
2026352035,4/22/2016,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,2915,1399,51,61,1.86
8877689391,05/12/2016,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,8064,1849,81,67,1.51
8053475328,4/27/2016,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,12422,2852,76,71,1.6
8053475328,4/17/2016,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,18827,3213,64,76,1.6
2347167796,4/28/2016,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,5439,1854,57,74,1.84
4445114986,04/12/2016,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,3276,2113,94,75,1.65
6290855005,4/20/2016,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,6361,2701,54,67,1.78
3372868164,4/20/2016,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,4880,1867,63,60,1.61
3977333714,05/07/2016,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,11550,1574,80,80,1.74
8792009665,05/09/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,66,74,1.76
1927972279,05/08/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,95,74,1.88
1927972279,4/13/2016,0.25,0.25,0,0,0,0.25,0,0,0,32,986,356,2151,85,88,1.86
8053475328,05/02/2016,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,1969,1988,99,76,1.79
1624580081,05/01/2016,28.03000069,28.03000069,0,21.92000008,4.190000057,1.909999967,0.02,186,63,171,1020,36019,2690,86,72,1.77
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980,54,77,1.78
8583815059,05/02/2016,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,8469,2894,56,60,1.51
1927972279,05/01/2016,1.870000005,1.870000005,0,1.00999999,0.029999999,0.829999983,0,14,1,70,1355,2704,2411,51,62,1.69
4445114986,05/09/2016,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,5275,2281,50,60,1.66
4319703577,4/30/2016,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,8221,2092,73,65,1.58
6290855005,4/17/2016,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,7851,3171,71,85,1.73
3977333714,4/16/2016,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,13459,1625,84,78,1.85
1503960366,05/01/2016,6.809999943,6.809999943,0,2.289999962,1.600000024,2.920000076,0,33,35,246,730,10602,1820,75,89,1.8
7086361926,05/04/2016,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,10988,2655,75,78,1.54
8583815059,4/17/2016,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,3008,2439,59,68,1.9
7086361926,05/03/2016,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,10288,2754,69,83,1.86
4319703577,05/08/2016,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,3672,1792,98,64,1.72
5553957443,4/13/2016,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,4832,1718,75,66,1.69
5577150313,4/26/2016,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,5325,3088,97,66,1.69
1624580081,4/19/2016,1.899999976,1.899999976,0,0,0,1.899999976,0,0,0,141,1299,2916,1435,64,81,1.81
2022484408,05/03/2016,8.739999771,8.739999771,0,3.99000001,0.460000008,4.28000021,0,72,14,250,1104,12183,2752,71,71,1.6
2320127002,05/11/2016,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,6424,1903,74,84,1.78
8053475328,4/22/2016,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,10520,2655,77,72,1.62
6290855005,4/13/2016,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,7142,2905,94,89,1.81
6962181067,05/09/2016,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,12342,2105,69,88,1.6
8877689391,4/16/2016,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,29326,4547,67,62,1.74
2022484408,04/12/2016,8.340000153,8.340000153,0,3.309999943,0.769999981,4.260000229,0,42,14,227,1157,11875,2390,78,65,1.54
2873212765,05/04/2016,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,8278,2015,59,71,1.58
8877689391,4/25/2016,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,12986,3802,92,82,1.75
1503960366,4/29/2016,7.150000095,7.150000095,0,1.059999943,0.5,5.579999924,0,16,12,243,815,11181,1837,98,86,1.76
1927972279,4/16/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2064,100,61,1.68
3977333714,4/18/2016,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,11663,1584,77,75,1.81
2347167796,4/20/2016,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,10999,2198,95,83,1.67
6117666160,05/01/2016,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,8915,2361,64,61,1.76
8792009665,05/07/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,72,75,1.51
2026352035,4/17/2016,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,60,1053,838,1214,82,64,1.65
1844505072,05/05/2016,1.480000019,1.480000019,0,0,0,1.480000019,0,0,0,120,1320,2237,1589,87,60,1.75
7086361926,4/28/2016,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,11584,2862,80,65,1.64
2022484408,05/08/2016,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,3292,1848,66,64,1.5
3372868164,4/17/2016,5.880000114,5.880000114,0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,8199,1964,51,82,1.65
7007744171,4/13/2016,9.649999619,8.600000381,4.851306915,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,12862,2742,68,66,1.84
6775888955,4/26/2016,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,7091,2584,94,88,1.54
6775888955,05/07/2016,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1967,1032,84,88,1.82
8053475328,4/29/2016,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,12315,2794,61,64,1.51
6117666160,05/05/2016,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,9799,2636,72,73,1.89
4702921684,4/24/2016,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,15050,3538,73,61,1.58
8877689391,4/27/2016,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,23629,3808,51,86,1.76
1624580081,4/26/2016,1.840000033,1.840000033,0,0,0,1.830000043,0.01,0,0,140,1300,2826,1402,93,80,1.74
8583815059,4/15/2016,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,3430,2505,82,60,1.71
2022484408,4/15/2016,8.029999733,8.029999733,0,1.940000057,0.310000002,5.78000021,0,27,9,282,1122,11034,2525,74,61,1.82
6962181067,4/29/2016,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,10762,2254,68,73,1.51
2022484408,4/29/2016,7.190000057,7.190000057,0,0.479999989,1.210000038,5.5,0,21,40,281,1098,10245,2611,91,77,1.71
1503960366,4/28/2016,8.529999733,8.529999733,0,3.539999962,1.159999967,3.789999962,0,48,28,189,782,13154,1898,97,83,1.85
4702921684,4/18/2016,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,9105,3013,51,86,1.66
1624580081,4/29/2016,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,150,1290,2390,1404,94,68,1.62
8877689391,4/14/2016,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,21129,3793,58,69,1.88
8053475328,05/03/2016,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,15484,3023,83,69,1.8
4702921684,4/22/2016,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,1664,2241,80,68,1.57
6290855005,4/30/2016,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,6744,2843,93,84,1.79
4558609924,4/18/2016,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,8940,2116,92,60,1.67
2873212765,4/30/2016,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,8452,1830,70,71,1.64
6117666160,4/28/2016,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,3403,1879,74,85,1.85
2320127002,4/21/2016,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,0,1,10,127,1302,3404,1610,98,61,1.69
1503960366,05/08/2016,6.579999924,6.579999924,0,3.529999971,0.319999993,2.730000019,0,44,8,203,574,10060,1740,83,62,1.57
7007744171,05/05/2016,11.10000038,10.03999996,4.878232002,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,15010,2933,55,73,1.7
4388161847,05/07/2016,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,22770,4022,67,76,1.73
8792009665,4/24/2016,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,400,1799,97,78,1.68
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980,92,75,1.61
2320127002,4/25/2016,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,0,3,5,152,1280,3588,1654,57,86,1.64
1624580081,4/18/2016,7.409999847,7.409999847,0,2.150000095,0.620000005,4.619999886,0.01,17,7,202,1214,10536,1604,83,73,1.84
8792009665,05/08/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,78,78,1.87
4020332650,05/10/2016,3.980000019,3.980000019,0,0,0,3.869999886,0.039999999,0,0,206,774,5546,2926,71,86,1.63
4445114986,05/08/2016,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,7303,2423,54,83,1.65
8792009665,05/10/2016,0,0,0,0,0,0,0,0,0,0,48,0,57,77,73,1.71
8053475328,05/12/2016,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,4998,1505,55,90,1.66
7086361926,4/27/2016,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,11107,2693,66,88,1.86
2026352035,4/21/2016,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,2467,1370,94,85,1.9
8253242879,4/14/2016,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,5234,1705,81,63,1.75
8253242879,4/24/2016,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,8905,1976,68,89,1.87
4558609924,05/11/2016,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,9108,2131,96,79,1.55
8877689391,4/13/2016,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,15337,3566,67,65,1.6
8253242879,04/12/2016,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,9033,2044,51,86,1.65
5577150313,4/24/2016,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,15764,4392,75,67,1.85
8877689391,04/12/2016,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,23186,3921,51,68,1.69
2022484408,4/20/2016,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,15112,2897,99,61,1.52
6775888955,4/16/2016,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,4732,2225,58,61,1.66
1927972279,05/11/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,77,88,1.68
6290855005,4/25/2016,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,7802,2771,78,78,1.8
6775888955,4/14/2016,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,5162,2507,93,65,1.89
6962181067,05/10/2016,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,15448,2361,97,60,1.85
1844505072,05/01/2016,1.700000048,1.700000048,0,0,0.25999999,1.450000048,0,0,7,75,585,2573,1541,62,75,1.55
2320127002,4/22/2016,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,5583,1851,79,87,1.55
6290855005,05/01/2016,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,9837,3327,67,65,1.67
1844505072,4/23/2016,2.359999895,2.359999895,0,0,0,2.359999895,0,0,0,139,1301,3570,1645,73,89,1.9
4388161847,4/21/2016,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,10055,3069,56,65,1.64
4388161847,4/19/2016,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,10181,3015,74,81,1.63
6962181067,05/05/2016,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,10524,2066,89,81,1.7
5577150313,05/01/2016,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,13368,4546,98,71,1.84
7007744171,05/03/2016,10.86999989,9.710000038,4.912367821,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,14510,2976,81,73,1.88
1844505072,05/09/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347,65,88,1.63
1624580081,05/04/2016,1.429999948,1.429999948,0,0,0,1.419999957,0,0,0,118,1322,2193,1368,73,90,1.79
1927972279,05/10/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,100,87,1.52
4319703577,05/04/2016,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,10429,2282,59,63,1.69
8792009665,4/18/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,64,73,1.54
2026352035,05/04/2016,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,6564,1658,53,73,1.71
8053475328,05/06/2016,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,13953,2859,61,73,1.67
7007744171,4/16/2016,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,4631,2076,95,82,1.78
1503960366,4/20/2016,6.679999828,6.679999828,0,1.960000038,0.479999989,4.239999771,0,28,12,205,818,10544,1786,80,81,1.89
7086361926,05/02/2016,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,10052,2754,65,69,1.65
1624580081,4/17/2016,4.059999943,4.059999943,0,1.029999971,1.519999981,1.49000001,0.01,15,22,127,1276,6175,1554,59,73,1.75
4445114986,4/21/2016,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,3809,2150,83,60,1.6
